,OrderDate,OrderNumber,OrderLineItem,ProductSold,SoldTo,SoldIn,OrderQuantity,SoldBy,Shipping_Type,Order_Status
20853,8/2/2016,SO51941,2,477,20537,7,2,292,Self Pickup,ok
20854,8/2/2016,SO51941,1,478,20537,7,2,292,Self Pickup,ok
20855,8/2/2016,SO51946,1,477,12054,10,2,291,Self Pickup,ok
20856,8/2/2016,SO51933,1,529,11276,10,2,291,Self Pickup,ok
20857,8/2/2016,SO51952,1,477,24094,6,3,289,Self Pickup,ok
20858,8/2/2016,SO51939,1,536,23670,6,3,289,Self Pickup,ok
20859,8/2/2016,SO51950,3,485,22818,9,3,288,Self Pickup,ok
20860,8/2/2016,SO51937,4,464,17374,9,2,288,Self Pickup,ok
20861,8/2/2016,SO51952,2,215,24094,9,1,288,Self Pickup,ok
20862,8/2/2016,SO51943,2,487,12077,9,1,288,Self Pickup,ok
20863,8/2/2016,SO51922,2,471,24611,10,1,288,Self Pickup,ok
20864,8/2/2016,SO51928,1,478,29307,10,2,288,Self Pickup,ok
20865,8/2/2016,SO51938,1,540,24741,10,1,287,Self Pickup,ok
20866,8/2/2016,SO51957,2,528,12061,9,2,287,Self Pickup,ok
20867,8/2/2016,SO51957,1,537,12061,9,1,287,Self Pickup,ok
20868,8/2/2016,SO51929,1,489,17062,9,1,287,Self Pickup,ok
20869,8/2/2016,SO51947,2,215,16781,7,1,287,Self Pickup,ok
20870,8/2/2016,SO51944,1,473,18454,7,1,287,Self Pickup,ok
20871,8/2/2016,SO51934,2,538,28237,7,2,287,Self Pickup,ok
20872,8/2/2016,SO51942,2,487,11223,7,1,287,Self Pickup,ok
20873,8/2/2016,SO51936,4,462,11287,9,1,287,Self Pickup,ok
20874,8/2/2016,SO51936,1,540,11287,9,1,287,Self Pickup,ok
20875,8/2/2016,SO51945,2,481,18835,9,2,287,Self Pickup,ok
20876,8/2/2016,SO51948,1,528,15319,9,1,287,Self Pickup,ok
20877,8/2/2016,SO51953,3,215,25310,1,1,287,Self Pickup,ok
20878,8/2/2016,SO51923,2,485,11420,1,2,287,Self Pickup,ok
20879,8/2/2016,SO51963,3,477,24063,1,2,287,Self Pickup,ok
20880,8/2/2016,SO51939,3,484,23670,6,2,287,Self Pickup,ok
20881,8/2/2016,SO51943,3,462,12077,6,2,287,Self Pickup,ok
20882,8/2/2016,SO51949,3,214,16041,6,1,287,Self Pickup,ok
20883,8/2/2016,SO51958,1,373,20183,6,1,287,Self Pickup,ok
20884,8/2/2016,SO51960,1,223,12283,6,3,287,Self Pickup,ok
20885,8/2/2016,SO51960,2,577,12283,6,1,287,Self Pickup,ok
20886,8/2/2016,SO51940,2,477,14291,9,2,287,Self Pickup,ok
20887,8/2/2016,SO51959,1,358,11296,9,1,286,Self Pickup,ok
20888,8/2/2016,SO51922,1,381,24611,9,1,286,Self Pickup,ok
20889,8/2/2016,SO51934,1,529,28237,7,2,285,Self Pickup,ok
20890,8/2/2016,SO51936,2,529,11287,7,1,285,Self Pickup,ok
20891,8/2/2016,SO51950,2,528,22818,7,1,285,Self Pickup,ok
20892,8/2/2016,SO51955,3,214,13582,9,1,285,Self Pickup,ok
20893,8/2/2016,SO51926,1,539,14557,9,2,285,Self Pickup,ok
20894,8/2/2016,SO51963,2,479,24063,9,2,285,Self Pickup,ok
20895,8/2/2016,SO51927,2,485,25811,9,2,285,Self Pickup,ok
20896,8/2/2016,SO51922,3,220,24611,7,1,285,Self Pickup,ok
20897,8/2/2016,SO51949,1,535,16041,7,2,285,Self Pickup,ok
20898,8/2/2016,SO51961,1,605,26749,1,1,285,Self Pickup,ok
20899,8/2/2016,SO51954,1,477,20958,1,2,284,Self Pickup,ok
20900,8/2/2016,SO51959,2,485,11296,8,2,284,Self Pickup,ok
20901,8/2/2016,SO51936,3,214,11287,8,1,284,Self Pickup,ok
20902,8/2/2016,SO51945,1,476,18835,8,1,284,Self Pickup,ok
20903,8/2/2016,SO51937,2,528,17374,4,1,284,Self Pickup,ok
20904,8/2/2016,SO51946,2,483,12054,4,1,284,Self Pickup,ok
20905,8/2/2016,SO51955,1,530,13582,4,2,284,Self Pickup,ok
20906,8/2/2016,SO51930,1,214,15766,10,1,284,Self Pickup,ok
20907,8/2/2016,SO51957,3,214,12061,10,1,283,Self Pickup,ok
20908,8/2/2016,SO51964,3,477,18309,6,2,283,Self Pickup,ok
20909,8/2/2016,SO51941,3,223,20537,6,2,283,Self Pickup,ok
20910,8/2/2016,SO51951,2,538,24839,6,2,282,Self Pickup,ok
20911,8/3/2016,SO51998,1,528,17882,1,2,293,Delivery Truck,refunded
20912,8/3/2016,SO52003,3,483,15507,1,1,293,Delivery Truck,ok
20913,8/3/2016,SO51966,5,223,13540,10,2,293,Delivery Truck,ok
20914,8/3/2016,SO52010,3,537,11323,10,1,289,Delivery Truck,missing
20915,8/3/2016,SO52017,2,541,12131,10,2,287,Delivery Truck,ok
20916,8/3/2016,SO52006,1,375,20204,10,1,285,Delivery Truck,ok
20917,8/3/2016,SO51979,1,375,19477,4,1,282,Delivery Truck,ok
20918,8/3/2016,SO51989,2,478,21918,4,2,288,Express Air,ok
20919,8/3/2016,SO52008,3,229,11818,8,1,293,Regular Air,ok
20920,8/3/2016,SO52018,1,375,18470,8,1,288,Regular Air,ok
20921,8/3/2016,SO51966,2,485,13540,6,1,287,Regular Air,ok
20922,8/3/2016,SO52014,1,588,16664,6,1,287,Regular Air,ok
20923,8/3/2016,SO51990,1,478,12165,6,2,284,Regular Air,ok
20924,8/3/2016,SO51965,2,529,18250,6,2,284,Regular Air,cancelled
20925,8/3/2016,SO51990,4,466,12165,4,3,296,Self Pickup,ok
20926,8/3/2016,SO51998,2,535,17882,4,1,296,Self Pickup,ok
20927,8/3/2016,SO51978,3,491,19969,4,1,296,Self Pickup,ok
20928,8/3/2016,SO51965,1,375,18250,4,1,296,Self Pickup,ok
20929,8/3/2016,SO51965,3,540,18250,4,1,296,Self Pickup,ok
20930,8/3/2016,SO51986,2,540,15478,4,1,296,Self Pickup,ok
20931,8/3/2016,SO51970,3,223,17305,4,3,296,Self Pickup,ok
20932,8/3/2016,SO51976,2,226,17074,4,1,296,Self Pickup,ok
20933,8/3/2016,SO52009,1,360,11830,6,1,296,Self Pickup,ok
20934,8/3/2016,SO51993,1,474,27502,6,1,296,Self Pickup,ok
20935,8/3/2016,SO51985,1,530,27066,4,2,295,Self Pickup,ok
20936,8/3/2016,SO52008,4,482,11818,4,2,295,Self Pickup,ok
20937,8/3/2016,SO51992,2,232,18987,4,1,295,Self Pickup,ok
20938,8/3/2016,SO51983,1,538,11641,4,2,295,Self Pickup,ok
20939,8/3/2016,SO52005,3,220,21652,4,1,295,Self Pickup,ok
20940,8/3/2016,SO51967,2,477,12807,4,2,295,Self Pickup,ok
20941,8/3/2016,SO51976,1,223,17074,10,3,295,Self Pickup,ok
20942,8/3/2016,SO51990,2,477,12165,10,3,293,Self Pickup,ok
20943,8/3/2016,SO51998,3,480,17882,10,2,293,Self Pickup,ok
20944,8/3/2016,SO51995,2,229,16227,9,1,293,Self Pickup,ok
20945,8/3/2016,SO51971,4,477,16609,4,2,293,Self Pickup,ok
20946,8/3/2016,SO52003,1,537,15507,4,1,293,Self Pickup,ok
20947,8/3/2016,SO52000,1,530,27942,4,2,293,Self Pickup,ok
20948,8/3/2016,SO51986,3,480,15478,9,1,293,Self Pickup,ok
20949,8/3/2016,SO52016,2,220,19403,9,1,293,Self Pickup,ok
20950,8/3/2016,SO51994,3,484,16334,9,2,293,Self Pickup,ok
20951,8/3/2016,SO51970,1,539,17305,9,2,293,Self Pickup,ok
20952,8/3/2016,SO51966,3,477,13540,9,2,293,Self Pickup,ok
20953,8/3/2016,SO52017,1,561,12131,9,1,293,Self Pickup,ok
20954,8/3/2016,SO51975,1,462,11763,9,1,293,Self Pickup,ok
20955,8/3/2016,SO52012,2,215,14150,9,1,292,Self Pickup,ok
20956,8/3/2016,SO51989,1,477,21918,6,2,292,Self Pickup,ok
20957,8/3/2016,SO51995,3,223,16227,6,1,292,Self Pickup,ok
20958,8/3/2016,SO51971,5,214,16609,6,1,292,Self Pickup,ok
20959,8/3/2016,SO51997,1,528,18174,1,2,292,Self Pickup,ok
20960,8/3/2016,SO52015,1,605,22282,1,1,292,Self Pickup,ok
20961,8/3/2016,SO52010,2,528,11323,9,2,292,Self Pickup,ok
20962,8/3/2016,SO52010,5,486,11323,9,1,292,Self Pickup,ok
20963,8/3/2016,SO52016,1,381,19403,9,1,292,Self Pickup,ok
20964,8/3/2016,SO51988,1,478,13491,6,1,292,Self Pickup,ok
20965,8/3/2016,SO51970,2,529,17305,6,2,292,Self Pickup,ok
20966,8/3/2016,SO51967,3,478,12807,9,2,292,Self Pickup,ok
20967,8/3/2016,SO52017,4,480,12131,9,2,292,Self Pickup,ok
20968,8/3/2016,SO51972,1,537,21176,9,1,292,Self Pickup,ok
20969,8/3/2016,SO51999,1,477,25799,9,2,291,Self Pickup,ok
20970,8/3/2016,SO51980,1,490,11502,6,1,291,Self Pickup,ok
20971,8/3/2016,SO51997,2,480,18174,7,1,291,Self Pickup,ok
20972,8/3/2016,SO52005,2,485,21652,7,1,291,Self Pickup,ok
20973,8/3/2016,SO52000,2,464,27942,1,2,291,Self Pickup,ok
20974,8/3/2016,SO51994,2,487,16334,1,1,291,Self Pickup,ok
20975,8/3/2016,SO51970,4,486,17305,9,1,291,Self Pickup,ok
20976,8/3/2016,SO52012,1,568,14150,9,1,289,Self Pickup,ok
20977,8/3/2016,SO52008,1,362,11818,4,1,288,Self Pickup,ok
20978,8/3/2016,SO51973,3,215,22846,4,1,288,Self Pickup,ok
20979,8/3/2016,SO51971,1,536,16609,4,2,288,Self Pickup,ok
20980,8/3/2016,SO52004,1,597,15562,4,1,288,Self Pickup,ok
20981,8/3/2016,SO51967,4,491,12807,4,1,288,Self Pickup,ok
20982,8/3/2016,SO51966,1,354,13540,6,1,288,Self Pickup,ok
20983,8/3/2016,SO51981,1,490,11673,6,1,288,Self Pickup,ok
20984,8/3/2016,SO51996,1,485,14245,6,2,287,Self Pickup,ok
20985,8/3/2016,SO52007,2,476,13883,9,1,287,Self Pickup,ok
20986,8/3/2016,SO51989,3,490,21918,1,1,287,Self Pickup,ok
20987,8/3/2016,SO51968,1,483,13171,1,1,287,Self Pickup,ok
20988,8/3/2016,SO52011,4,214,12053,10,1,287,Self Pickup,ok
20989,8/3/2016,SO52011,3,537,12053,10,1,287,Self Pickup,ok
20990,8/3/2016,SO51991,2,229,11212,10,1,287,Self Pickup,ok
20991,8/3/2016,SO51991,1,476,11212,6,1,287,Self Pickup,ok
20992,8/3/2016,SO51973,2,528,22846,6,2,287,Self Pickup,ok
20993,8/3/2016,SO51973,1,537,22846,7,1,287,Self Pickup,ok
20994,8/3/2016,SO52003,2,528,15507,7,2,287,Self Pickup,ok
20995,8/3/2016,SO51978,1,477,19969,6,2,287,Self Pickup,ok
20996,8/3/2016,SO51978,2,479,19969,6,2,287,Self Pickup,ok
20997,8/3/2016,SO51969,2,480,14052,6,2,287,Self Pickup,ok
20998,8/3/2016,SO51977,1,223,18191,4,2,287,Self Pickup,ok
20999,8/3/2016,SO52004,2,535,15562,4,2,287,Self Pickup,ok
21000,8/3/2016,SO51979,3,215,19477,6,1,287,Self Pickup,ok
21001,8/3/2016,SO51979,2,487,19477,6,1,287,Self Pickup,ok
21002,8/3/2016,SO51966,4,478,13540,1,2,287,Self Pickup,ok
21003,8/3/2016,SO51966,6,220,13540,1,1,287,Self Pickup,ok
21004,8/3/2016,SO52017,3,530,12131,1,2,287,Self Pickup,ok
21005,8/3/2016,SO52006,2,540,20204,9,1,287,Self Pickup,ok
21006,8/3/2016,SO51985,2,541,27066,9,2,286,Self Pickup,ok
21007,8/3/2016,SO51988,2,477,13491,9,2,286,Self Pickup,ok
21008,8/3/2016,SO51999,2,223,25799,9,2,285,Self Pickup,ok
21009,8/3/2016,SO52007,1,588,13883,8,1,285,Self Pickup,ok
21010,8/3/2016,SO52001,1,530,13574,8,2,285,Self Pickup,ok
21011,8/3/2016,SO52011,2,528,12053,8,3,285,Self Pickup,ok
21012,8/3/2016,SO52011,1,352,12053,8,1,285,Self Pickup,ok
21013,8/3/2016,SO52008,2,485,11818,8,2,285,Self Pickup,ok
21014,8/3/2016,SO51974,1,220,15136,8,1,285,Self Pickup,ok
21015,8/3/2016,SO51971,3,478,16609,8,2,285,Self Pickup,ok
21016,8/3/2016,SO52015,2,214,22282,8,1,285,Self Pickup,ok
21017,8/3/2016,SO52010,1,362,11323,8,1,285,Self Pickup,ok
21018,8/3/2016,SO51994,1,485,16334,8,1,285,Self Pickup,ok
21019,8/3/2016,SO52009,3,220,11830,8,1,285,Self Pickup,ok
21020,8/3/2016,SO51996,2,220,14245,7,1,284,Self Pickup,ok
21021,8/3/2016,SO52001,2,214,13574,7,1,284,Self Pickup,ok
21022,8/3/2016,SO51995,1,485,16227,7,2,284,Self Pickup,ok
21023,8/3/2016,SO51987,1,478,16097,7,2,284,Self Pickup,ok
21024,8/3/2016,SO51984,2,480,18329,9,1,284,Self Pickup,ok
21025,8/3/2016,SO51986,1,529,15478,4,3,284,Self Pickup,ok
21026,8/3/2016,SO51967,5,462,12807,4,2,284,Self Pickup,ok
21027,8/3/2016,SO52009,2,485,11830,9,3,284,Self Pickup,ok
21028,8/3/2016,SO51990,3,483,12165,9,1,283,Self Pickup,ok
21029,8/3/2016,SO51971,2,528,16609,9,1,283,Self Pickup,ok
21030,8/3/2016,SO51992,1,475,18987,9,1,283,Self Pickup,ok
21031,8/3/2016,SO52010,4,480,11323,9,2,283,Self Pickup,ok
21032,8/3/2016,SO51984,1,538,18329,1,3,283,Self Pickup,ok
21033,8/3/2016,SO51967,1,356,12807,4,1,283,Self Pickup,ok
21034,8/3/2016,SO51969,1,535,14052,4,2,282,Self Pickup,ok
21035,8/3/2016,SO52005,1,598,21652,4,1,281,Self Pickup,ok
21036,8/3/2016,SO52014,2,536,16664,6,2,281,Self Pickup,ok
21037,8/4/2016,SO52036,2,535,25337,9,2,296,Delivery Truck,ok
21038,8/4/2016,SO52036,1,528,25337,9,2,295,Delivery Truck,ok
21039,8/4/2016,SO52042,2,220,23559,6,1,292,Delivery Truck,refunded
21040,8/4/2016,SO52041,1,476,15413,6,1,291,Delivery Truck,ok
21041,8/4/2016,SO52038,1,536,23466,1,1,289,Delivery Truck,refunded
21042,8/4/2016,SO52027,2,214,27981,4,1,287,Delivery Truck,ok
21043,8/4/2016,SO52019,1,381,23411,4,1,287,Delivery Truck,ok
21044,8/4/2016,SO52019,2,479,23411,1,1,287,Delivery Truck,ok
21045,8/4/2016,SO52049,1,537,13818,1,1,286,Delivery Truck,ok
21046,8/4/2016,SO52033,1,589,16427,1,1,284,Delivery Truck,ok
21047,8/4/2016,SO52024,2,478,19087,1,2,293,Regular Air,ok
21048,8/4/2016,SO52022,1,354,11488,6,1,292,Regular Air,ok
21049,8/4/2016,SO52031,1,480,19088,6,2,292,Regular Air,ok
21050,8/4/2016,SO52025,1,485,18293,6,3,287,Regular Air,ok
21051,8/4/2016,SO52048,1,528,19781,7,2,296,Self Pickup,ok
21052,8/4/2016,SO52044,2,489,17276,9,1,295,Self Pickup,ok
21053,8/4/2016,SO52058,4,477,11325,9,3,295,Self Pickup,ok
21054,8/4/2016,SO52043,1,528,16384,9,2,295,Self Pickup,ok
21055,8/4/2016,SO52056,1,594,18960,9,1,295,Self Pickup,ok
21056,8/4/2016,SO52057,1,352,12060,9,1,293,Self Pickup,ok
21057,8/4/2016,SO52060,1,582,18699,9,1,293,Self Pickup,ok
21058,8/4/2016,SO52019,3,477,23411,9,2,293,Self Pickup,ok
21059,8/4/2016,SO52044,1,477,17276,1,2,293,Self Pickup,ok
21060,8/4/2016,SO52058,6,489,11325,1,1,293,Self Pickup,ok
21061,8/4/2016,SO52040,2,466,16848,9,2,293,Self Pickup,ok
21062,8/4/2016,SO52037,1,535,26199,9,2,293,Self Pickup,ok
21063,8/4/2016,SO52055,2,478,13234,9,2,293,Self Pickup,ok
21064,8/4/2016,SO52021,2,485,12806,10,2,293,Self Pickup,ok
21065,8/4/2016,SO52063,3,229,19532,8,1,293,Self Pickup,ok
21066,8/4/2016,SO52045,2,480,15476,8,2,292,Self Pickup,ok
21067,8/4/2016,SO52039,2,477,21762,10,3,292,Self Pickup,ok
21068,8/4/2016,SO52039,4,223,21762,10,1,292,Self Pickup,ok
21069,8/4/2016,SO52025,2,478,18293,9,2,292,Self Pickup,ok
21070,8/4/2016,SO52060,2,539,18699,1,2,292,Self Pickup,ok
21071,8/4/2016,SO52062,1,223,25146,1,2,292,Self Pickup,ok
21072,8/4/2016,SO52064,2,226,17976,1,1,292,Self Pickup,ok
21073,8/4/2016,SO52058,3,478,11325,7,2,292,Self Pickup,ok
21074,8/4/2016,SO52024,3,477,19087,7,2,292,Self Pickup,ok
21075,8/4/2016,SO52024,1,485,19087,6,2,292,Self Pickup,ok
21076,8/4/2016,SO52043,2,480,16384,6,1,292,Self Pickup,ok
21077,8/4/2016,SO52053,2,528,11723,1,2,292,Self Pickup,ok
21078,8/4/2016,SO52051,1,529,20142,1,2,292,Self Pickup,ok
21079,8/4/2016,SO52021,1,362,12806,1,1,292,Self Pickup,ok
21080,8/4/2016,SO52062,2,579,25146,1,1,291,Self Pickup,ok
21081,8/4/2016,SO52035,1,223,11300,1,2,291,Self Pickup,ok
21082,8/4/2016,SO52044,3,223,17276,1,2,289,Self Pickup,ok
21083,8/4/2016,SO52060,3,529,18699,1,2,288,Self Pickup,ok
21084,8/4/2016,SO52050,2,215,21861,1,1,288,Self Pickup,ok
21085,8/4/2016,SO52033,2,478,16427,1,1,288,Self Pickup,ok
21086,8/4/2016,SO52047,1,485,20492,9,2,288,Self Pickup,ok
21087,8/4/2016,SO52048,2,480,19781,9,2,287,Self Pickup,ok
21088,8/4/2016,SO52045,1,528,15476,9,2,287,Self Pickup,ok
21089,8/4/2016,SO52039,1,478,21762,6,3,287,Self Pickup,ok
21090,8/4/2016,SO52025,4,220,18293,6,1,287,Self Pickup,ok
21091,8/4/2016,SO52032,1,588,16406,4,1,287,Self Pickup,ok
21092,8/4/2016,SO52030,1,484,11125,4,3,287,Self Pickup,ok
21093,8/4/2016,SO52058,1,356,11325,10,1,287,Self Pickup,ok
21094,8/4/2016,SO52042,3,466,23559,10,2,287,Self Pickup,ok
21095,8/4/2016,SO52042,1,528,23559,6,2,287,Self Pickup,ok
21096,8/4/2016,SO52050,1,477,21861,6,2,287,Self Pickup,ok
21097,8/4/2016,SO52033,4,223,16427,10,3,287,Self Pickup,ok
21098,8/4/2016,SO52033,3,477,16427,10,2,287,Self Pickup,ok
21099,8/4/2016,SO52047,2,235,20492,6,1,287,Self Pickup,ok
21100,8/4/2016,SO52029,1,478,24494,6,1,287,Self Pickup,ok
21101,8/4/2016,SO52061,1,584,20158,6,1,287,Self Pickup,ok
21102,8/4/2016,SO52021,3,226,12806,6,1,287,Self Pickup,ok
21103,8/4/2016,SO52028,1,528,26132,7,2,287,Self Pickup,ok
21104,8/4/2016,SO52026,1,477,29287,7,2,287,Self Pickup,ok
21105,8/4/2016,SO52057,2,472,12060,10,1,286,Self Pickup,ok
21106,8/4/2016,SO52064,1,579,17976,10,1,286,Self Pickup,ok
21107,8/4/2016,SO52035,2,540,11300,10,1,286,Self Pickup,ok
21108,8/4/2016,SO52023,1,220,11500,10,1,286,Self Pickup,ok
21109,8/4/2016,SO52032,2,486,16406,6,1,285,Self Pickup,ok
21110,8/4/2016,SO52054,3,220,11207,6,1,285,Self Pickup,ok
21111,8/4/2016,SO52058,5,487,11325,7,1,285,Self Pickup,ok
21112,8/4/2016,SO52020,1,360,11344,6,1,285,Self Pickup,ok
21113,8/4/2016,SO52055,1,485,13234,6,2,285,Self Pickup,ok
21114,8/4/2016,SO52063,2,220,19532,4,1,285,Self Pickup,ok
21115,8/4/2016,SO52027,1,530,27981,4,2,284,Self Pickup,ok
21116,8/4/2016,SO52039,3,487,21762,4,1,284,Self Pickup,ok
21117,8/4/2016,SO52059,1,567,25749,1,1,284,Self Pickup,ok
21118,8/4/2016,SO52025,3,477,18293,1,2,284,Self Pickup,ok
21119,8/4/2016,SO52052,1,477,25801,9,2,284,Self Pickup,ok
21120,8/4/2016,SO52049,2,528,13818,9,3,284,Self Pickup,ok
21121,8/4/2016,SO52041,2,488,15413,1,1,284,Self Pickup,ok
21122,8/4/2016,SO52058,2,485,11325,1,3,284,Self Pickup,ok
21123,8/4/2016,SO52022,2,480,11488,1,1,284,Self Pickup,ok
21124,8/4/2016,SO52040,1,475,16848,9,1,284,Self Pickup,ok
21125,8/4/2016,SO52046,1,528,20130,9,2,284,Self Pickup,ok
21126,8/4/2016,SO52055,3,477,13234,8,2,284,Self Pickup,ok
21127,8/4/2016,SO52061,2,220,20158,8,1,284,Self Pickup,ok
21128,8/4/2016,SO52028,2,214,26132,8,1,284,Self Pickup,ok
21129,8/4/2016,SO52063,1,381,19532,6,1,284,Self Pickup,ok
21130,8/4/2016,SO52057,3,215,12060,9,1,283,Self Pickup,ok
21131,8/4/2016,SO52020,2,480,11344,9,2,283,Self Pickup,ok
21132,8/4/2016,SO52053,1,537,11723,9,1,283,Self Pickup,ok
21133,8/4/2016,SO52054,2,528,11207,4,3,282,Self Pickup,ok
21134,8/4/2016,SO52054,1,537,11207,4,1,282,Self Pickup,ok
21135,8/4/2016,SO52056,2,488,18960,4,1,281,Self Pickup,ok
21136,8/5/2016,SO52104,3,528,11327,4,2,293,Delivery Truck,refunded
21137,8/5/2016,SO52102,2,477,12724,7,3,288,Delivery Truck,ok
21138,8/5/2016,SO52103,1,598,21618,7,1,288,Delivery Truck,ok
21139,8/5/2016,SO52068,3,480,13635,1,1,288,Delivery Truck,ok
21140,8/5/2016,SO52078,3,214,25439,1,1,287,Delivery Truck,ok
21141,8/5/2016,SO52082,3,220,23831,4,1,286,Delivery Truck,ok
21142,8/5/2016,SO52087,2,223,19713,4,2,285,Delivery Truck,cancelled
21143,8/5/2016,SO52081,2,529,25045,4,1,285,Delivery Truck,ok
21144,8/5/2016,SO52085,3,214,14561,4,1,283,Delivery Truck,ok
21145,8/5/2016,SO52088,1,478,13860,9,2,293,Express Air,ok
21146,8/5/2016,SO52078,1,529,25439,9,1,292,Express Air,ok
21147,8/5/2016,SO52104,1,358,11327,1,1,287,Express Air,ok
21148,8/5/2016,SO52100,1,530,27184,1,3,285,Regular Air,ok
21149,8/5/2016,SO52066,2,477,12533,1,2,296,Self Pickup,ok
21150,8/5/2016,SO52096,1,529,20050,1,3,295,Self Pickup,ok
21151,8/5/2016,SO52080,2,481,23690,1,2,295,Self Pickup,ok
21152,8/5/2016,SO52091,1,476,15157,1,1,295,Self Pickup,ok
21153,8/5/2016,SO52087,1,475,19713,4,1,295,Self Pickup,ok
21154,8/5/2016,SO52081,1,540,25045,4,1,295,Self Pickup,ok
21155,8/5/2016,SO52096,2,487,20050,4,1,293,Self Pickup,ok
21156,8/5/2016,SO52082,1,528,23831,7,3,293,Self Pickup,ok
21157,8/5/2016,SO52094,2,480,15861,7,3,293,Self Pickup,ok
21158,8/5/2016,SO52098,2,529,28908,7,1,293,Self Pickup,ok
21159,8/5/2016,SO52085,2,477,14561,7,2,293,Self Pickup,ok
21160,8/5/2016,SO52084,2,477,14446,1,2,293,Self Pickup,ok
21161,8/5/2016,SO52068,1,535,13635,10,2,293,Self Pickup,ok
21162,8/5/2016,SO52079,2,540,24486,10,1,293,Self Pickup,ok
21163,8/5/2016,SO52069,1,538,20453,10,1,292,Self Pickup,ok
21164,8/5/2016,SO52105,2,478,11522,8,2,292,Self Pickup,ok
21165,8/5/2016,SO52105,1,360,11522,8,1,292,Self Pickup,ok
21166,8/5/2016,SO52094,1,528,15861,8,1,292,Self Pickup,ok
21167,8/5/2016,SO52093,1,477,17685,8,3,292,Self Pickup,ok
21168,8/5/2016,SO52100,3,229,27184,8,1,292,Self Pickup,ok
21169,8/5/2016,SO52083,1,536,11300,6,3,292,Self Pickup,ok
21170,8/5/2016,SO52083,2,480,11300,6,2,292,Self Pickup,ok
21171,8/5/2016,SO52070,1,538,20237,6,2,292,Self Pickup,ok
21172,8/5/2016,SO52090,2,481,18889,6,2,292,Self Pickup,ok
21173,8/5/2016,SO52068,2,528,13635,6,2,292,Self Pickup,ok
21174,8/5/2016,SO52081,3,480,25045,6,2,292,Self Pickup,ok
21175,8/5/2016,SO52076,1,538,28226,6,2,292,Self Pickup,ok
21176,8/5/2016,SO52092,1,475,27415,6,1,292,Self Pickup,ok
21177,8/5/2016,SO52086,1,478,20681,9,3,292,Self Pickup,ok
21178,8/5/2016,SO52097,3,485,15617,4,2,291,Self Pickup,ok
21179,8/5/2016,SO52091,2,489,15157,4,1,291,Self Pickup,ok
21180,8/5/2016,SO52076,3,220,28226,4,1,291,Self Pickup,ok
21181,8/5/2016,SO52105,3,477,11522,4,2,289,Self Pickup,ok
21182,8/5/2016,SO52074,1,530,11211,4,2,289,Self Pickup,ok
21183,8/5/2016,SO52075,1,541,27624,4,2,288,Self Pickup,ok
21184,8/5/2016,SO52097,4,484,15617,4,3,288,Self Pickup,ok
21185,8/5/2016,SO52098,3,484,28908,4,3,288,Self Pickup,ok
21186,8/5/2016,SO52102,1,478,12724,6,2,288,Self Pickup,ok
21187,8/5/2016,SO52085,1,478,14561,6,2,288,Self Pickup,ok
21188,8/5/2016,SO52066,3,223,12533,6,2,288,Self Pickup,ok
21189,8/5/2016,SO52095,2,486,13872,6,1,287,Self Pickup,ok
21190,8/5/2016,SO52106,1,563,24660,1,1,287,Self Pickup,ok
21191,8/5/2016,SO52097,1,535,15617,1,1,287,Self Pickup,ok
21192,8/5/2016,SO52098,1,538,28908,9,2,287,Self Pickup,ok
21193,8/5/2016,SO52104,2,537,11327,9,1,287,Self Pickup,ok
21194,8/5/2016,SO52089,1,475,18935,9,1,287,Self Pickup,ok
21195,8/5/2016,SO52084,1,478,14446,9,2,287,Self Pickup,ok
21196,8/5/2016,SO52071,2,215,21366,9,1,287,Self Pickup,ok
21197,8/5/2016,SO52077,3,487,24652,1,1,287,Self Pickup,ok
21198,8/5/2016,SO52088,2,477,13860,1,1,287,Self Pickup,ok
21199,8/5/2016,SO52074,3,466,11211,1,2,287,Self Pickup,ok
21200,8/5/2016,SO52074,2,220,11211,1,1,287,Self Pickup,ok
21201,8/5/2016,SO52076,2,529,28226,1,2,287,Self Pickup,ok
21202,8/5/2016,SO52065,2,215,23311,1,1,287,Self Pickup,ok
21203,8/5/2016,SO52073,1,226,12247,1,1,286,Self Pickup,ok
21204,8/5/2016,SO52082,2,536,23831,9,3,286,Self Pickup,ok
21205,8/5/2016,SO52103,2,485,21618,9,2,285,Self Pickup,ok
21206,8/5/2016,SO52104,4,480,11327,9,2,285,Self Pickup,ok
21207,8/5/2016,SO52071,1,528,21366,1,2,285,Self Pickup,ok
21208,8/5/2016,SO52066,4,232,12533,1,1,285,Self Pickup,ok
21209,8/5/2016,SO52072,3,215,11113,6,1,285,Self Pickup,ok
21210,8/5/2016,SO52079,1,529,24486,6,2,285,Self Pickup,ok
21211,8/5/2016,SO52067,1,484,12197,1,2,284,Self Pickup,ok
21212,8/5/2016,SO52095,1,485,13872,1,2,284,Self Pickup,ok
21213,8/5/2016,SO52080,1,536,23690,1,3,284,Self Pickup,ok
21214,8/5/2016,SO52106,2,220,24660,4,1,284,Self Pickup,ok
21215,8/5/2016,SO52097,2,528,15617,4,2,284,Self Pickup,ok
21216,8/5/2016,SO52100,2,220,27184,6,1,284,Self Pickup,ok
21217,8/5/2016,SO52101,1,485,16964,6,2,284,Self Pickup,ok
21218,8/5/2016,SO52066,1,479,12533,6,2,284,Self Pickup,ok
